security_id,quarter_end,institutional_shares,num_institutions
GOOGL,2017-09-30,224760278.0,1791
GOOGL,2017-12-31,228855303.0,1944
GOOGL,2018-03-31,225284699.0,2020
GOOGL,2018-06-30,227326648.0,2033
GOOGL,2018-09-30,203111111.0,2091
GOOGL,2018-12-31,292223345.0,2202
GOOGL,2019-03-31,228171188.0,2317
GOOGL,2019-06-30,194891475.0,2227
GOOGL,2019-09-30,226052218.0,2279
GOOGL,2019-12-31,221198402.0,2529
GOOGL,2020-03-31,227348471.0,2544
GOOGL,2020-06-30,228343088.0,2605
GOOGL,2020-09-30,169117785.0,2320
GOOGL,2020-12-31,191585451.0,2377
GOOGL,2021-03-31,166133788.0,2555
GOOGL,2021-06-30,153646379.0,2654
GOOGL,2021-09-30,131612432.0,2545
GOOGL,2021-12-31,221205002.0,3283
GOOGL,2022-03-31,156192509.0,2975
GOOGL,2022-06-30,177740907.0,2896
GOOGL,2022-09-30,4091614778.0,3334
GOOGL,2022-12-31,4380356347.0,3431
GOOGL,2023-03-31,4439354682.0,3544
GOOGL,2023-06-30,4262451405.0,3602
GOOGL,2023-09-30,4235350883.0,3693
GOOGL,2024-03-31,4426604242.0,4079
GOOGL,2024-06-30,4526700457.0,4186
GOOGL,2024-09-30,4364251329.0,4182
GOOGL,2024-12-31,4530832364.0,4603
GOOGL,2025-03-31,4326252683.0,4596
GOOGL,2025-06-30,4365597629.0,4659
GOOGL,2025-09-30,4382608484.0,4820
GOOGL,2025-12-31,3467597792.0,4716
GOOGL,2026-03-31,3844971919.0,5396
GS,2013-06-30,284157945.0,741
GS,2013-09-30,291585340.0,786
GS,2013-12-31,299378796.0,836
GS,2014-03-31,296334161.0,834
GS,2014-06-30,296364499.0,820
GS,2014-09-30,302858908.0,832
GS,2014-12-31,241707143.0,761
GS,2015-03-31,297072124.0,889
GS,2015-06-30,304146454.0,931
GS,2015-09-30,222476167.0,776
GS,2015-12-31,219844364.0,760
GS,2016-03-31,223449501.0,764
GS,2016-06-30,214554508.0,740
GS,2016-09-30,265479435.0,871
GS,2016-12-31,266165740.0,979
GS,2017-03-31,287769609.0,1068
GS,2017-06-30,274591325.0,1035
GS,2017-09-30,269319131.0,1043
GS,2017-12-31,271363229.0,1105
GS,2018-03-31,270042980.0,1206
GS,2018-06-30,263900400.0,1140
GS,2018-09-30,257585217.0,1169
GS,2018-12-31,248542429.0,1118
GS,2019-03-31,247986788.0,1165
GS,2019-06-30,216990763.0,1123
GS,2019-09-30,241759574.0,1150
GS,2019-12-31,224655199.0,1222
GS,2020-03-31,231394740.0,1140
GS,2020-06-30,234132835.0,1186
GS,2020-09-30,168285343.0,1062
GS,2020-12-31,166101952.0,1123
GS,2021-03-31,175154027.0,1276
GS,2021-06-30,163052410.0,1346
GS,2021-09-30,141683752.0,1265
GS,2021-12-31,230399663.0,1615
GS,2022-03-31,159530153.0,1412
GS,2022-06-30,153903091.0,1375
GS,2022-09-30,205532786.0,1551
GS,2022-12-31,229865316.0,1689
GS,2023-03-31,250471608.0,1647
GS,2023-06-30,219301470.0,1647
GS,2023-09-30,215680925.0,1618
GS,2024-03-31,237459665.0,1900
GS,2024-06-30,229630227.0,1970
GS,2024-09-30,220136672.0,2041
GS,2024-12-31,226258562.0,2280
GS,2025-03-31,219896531.0,2340
GS,2025-06-30,210639856.0,2458
GS,2025-09-30,213632507.0,2583
GS,2025-12-31,179721910.0,2563
GS,2026-03-31,176620162.0,2866
HD,2013-06-30,1002787617.0,1075
HD,2013-09-30,999822768.0,1127
HD,2013-12-31,967441121.0,1217
HD,2014-03-31,965288341.0,1245
HD,2014-06-30,960216437.0,1241
HD,2014-09-30,945863890.0,1260
HD,2014-12-31,816753698.0,1225
HD,2015-03-31,926263578.0,1422
HD,2015-06-30,901344822.0,1435
HD,2015-09-30,628031614.0,1314
HD,2015-12-31,710559830.0,1349
HD,2016-03-31,625452185.0,1368
HD,2016-06-30,656484007.0,1382
HD,2016-09-30,831549239.0,1506
HD,2016-12-31,741491391.0,1571
HD,2017-03-31,847237866.0,1671
HD,2017-06-30,830155266.0,1675
HD,2017-09-30,810826551.0,1696
HD,2017-12-31,808812532.0,1890
HD,2018-03-31,786891325.0,1918
HD,2018-06-30,781225840.0,1952
HD,2018-09-30,777350809.0,1991
HD,2018-12-31,759194025.0,2049
HD,2019-03-31,760886780.0,2154
HD,2019-06-30,661490825.0,2120
HD,2019-09-30,753722984.0,2188
HD,2019-12-31,669497877.0,2404
HD,2020-03-31,738121508.0,2367
HD,2020-06-30,738227683.0,2478
HD,2020-09-30,543374166.0,2308
HD,2020-12-31,581764826.0,2301
HD,2021-03-31,565305107.0,2433
HD,2021-06-30,475467120.0,2479
HD,2021-09-30,420519425.0,2361
HD,2021-12-31,699758859.0,2921
HD,2022-03-31,462127269.0,2649
HD,2022-06-30,448316771.0,2612
HD,2022-09-30,627744543.0,2929
HD,2022-12-31,703558901.0,3014
HD,2023-03-31,695200548.0,3039
HD,2023-06-30,661186414.0,3018
HD,2023-09-30,656533082.0,3068
HD,2024-03-31,686258349.0,3422
HD,2024-06-30,693955367.0,3413
HD,2024-09-30,688720358.0,3519
HD,2024-12-31,704798717.0,3768
HD,2025-03-31,700404176.0,3790
HD,2025-06-30,699102495.0,3801
HD,2025-09-30,695768126.0,3855
HD,2025-12-31,588893050.0,3590
HD,2026-03-31,602071672.0,3994
IBM,2013-06-30,541184442.0,1419
IBM,2013-09-30,613275650.0,1513
IBM,2013-12-31,582824120.0,1596
IBM,2014-03-31,568238619.0,1603
IBM,2014-06-30,554508688.0,1591
IBM,2014-09-30,557975163.0,1579
IBM,2014-12-31,418513048.0,1451
IBM,2015-03-31,569148839.0,1615
IBM,2015-06-30,563105011.0,1620
IBM,2015-09-30,387964378.0,1442
IBM,2015-12-31,349216734.0,1389
IBM,2016-03-31,395395794.0,1405
IBM,2016-06-30,393470397.0,1399
IBM,2016-09-30,525687972.0,1558
IBM,2016-12-31,532754085.0,1621
IBM,2017-03-31,542295251.0,1727
IBM,2017-06-30,532154073.0,1635
IBM,2017-09-30,522676382.0,1625
IBM,2017-12-31,512881093.0,1772
IBM,2018-03-31,507135655.0,1828
IBM,2018-06-30,499738120.0,1790
IBM,2018-09-30,504895096.0,1784
IBM,2018-12-31,477915096.0,1753
IBM,2019-03-31,485657333.0,1856
IBM,2019-06-30,412430952.0,1817
IBM,2019-09-30,488755600.0,1833
IBM,2019-12-31,485850059.0,1936
IBM,2020-03-31,495655056.0,1846
IBM,2020-06-30,498695358.0,1870
IBM,2020-09-30,368803623.0,1713
IBM,2020-12-31,363859758.0,1685
IBM,2021-03-31,345614975.0,1780
IBM,2021-06-30,337380759.0,1859
IBM,2021-09-30,309451541.0,1701
IBM,2021-12-31,477866191.0,2062
IBM,2022-03-31,347844317.0,1913
IBM,2022-06-30,337320487.0,1945
IBM,2022-09-30,441728679.0,2089
IBM,2022-12-31,517901008.0,2214
IBM,2023-03-31,500803104.0,2220
IBM,2023-06-30,493632785.0,2209
IBM,2023-09-30,496257848.0,2253
IBM,2024-03-31,535238846.0,2634
IBM,2024-06-30,545559974.0,2583
IBM,2024-09-30,549519150.0,2752
IBM,2024-12-31,571468807.0,2937
IBM,2025-03-31,567596984.0,3101
IBM,2025-06-30,567163137.0,3239
IBM,2025-09-30,571121360.0,3245
IBM,2025-12-31,507728117.0,3199
IBM,2026-03-31,470822133.0,3360
JNJ,2013-06-30,1744215485.0,1550
JNJ,2013-09-30,1769056610.0,1674
JNJ,2013-12-31,1760158369.0,1801
JNJ,2014-03-31,1811424696.0,1836
JNJ,2014-06-30,1783383719.0,1812
JNJ,2014-09-30,1801108263.0,1852
JNJ,2014-12-31,1552076627.0,1760
JNJ,2015-03-31,1777383734.0,1973
JNJ,2015-06-30,1771964611.0,1960
JNJ,2015-09-30,1409958422.0,1774
JNJ,2015-12-31,1363657140.0,1767
JNJ,2016-03-31,1496995170.0,1804
JNJ,2016-06-30,1494163921.0,1806
JNJ,2016-09-30,1671329532.0,1980
JNJ,2016-12-31,1691808479.0,2058
JNJ,2017-03-31,1743321207.0,2162
JNJ,2017-06-30,1741043123.0,2136
JNJ,2017-09-30,1738886540.0,2167
JNJ,2017-12-31,1748847747.0,2356
JNJ,2018-03-31,1747977512.0,2413
JNJ,2018-06-30,1743259404.0,2372
JNJ,2018-09-30,1741216391.0,2391
JNJ,2018-12-31,1747498995.0,2538
JNJ,2019-03-31,1879328917.0,2602
JNJ,2019-06-30,1513725580.0,2550
JNJ,2019-09-30,1757272707.0,2546
JNJ,2019-12-31,1740288130.0,2779
JNJ,2020-03-31,1776604818.0,2760
JNJ,2020-06-30,1765588517.0,2799
JNJ,2020-09-30,1317728041.0,2568
JNJ,2020-12-31,1370057844.0,2594
JNJ,2021-03-31,1316119529.0,2740
JNJ,2021-06-30,1254255296.0,2803
JNJ,2021-09-30,1166023903.0,2629
JNJ,2021-12-31,1736195835.0,3191
JNJ,2022-03-31,1243626056.0,2989
JNJ,2022-06-30,1243676538.0,3023
JNJ,2022-09-30,1587205617.0,3313
JNJ,2022-12-31,1771087064.0,3430
JNJ,2023-03-31,1731414992.0,3464
JNJ,2023-06-30,1706870026.0,3443
JNJ,2023-09-30,1571976972.0,3393
JNJ,2024-03-31,1643599558.0,3624
JNJ,2024-06-30,1693117084.0,3572
JNJ,2024-09-30,1668680568.0,3650
JNJ,2024-12-31,1720116058.0,3839
JNJ,2025-03-31,1683445396.0,3950
JNJ,2025-06-30,1696002962.0,3890
JNJ,2025-09-30,1712972863.0,3985
JNJ,2025-12-31,1483902693.0,3924
JNJ,2026-03-31,1480704368.0,4475
JPM,2013-06-30,2567233640.0,1287
JPM,2013-09-30,2651773900.0,1359
JPM,2013-12-31,2640875388.0,1472
JPM,2014-03-31,2708580543.0,1483
JPM,2014-06-30,2665563726.0,1437
JPM,2014-09-30,2681538812.0,1465
JPM,2014-12-31,2337068760.0,1365
JPM,2015-03-31,2666423199.0,1579
JPM,2015-06-30,2697055309.0,1599
JPM,2015-09-30,2052258253.0,1385
JPM,2015-12-31,2083764048.0,1413
JPM,2016-03-31,2086437346.0,1442
JPM,2016-06-30,2038994966.0,1427
JPM,2016-09-30,2500739657.0,1621
JPM,2016-12-31,2429904242.0,1741
JPM,2017-03-31,2593250577.0,1868
JPM,2017-06-30,2678746070.0,1884
JPM,2017-09-30,2481600324.0,1896
JPM,2017-12-31,2488058178.0,2053
JPM,2018-03-31,2426947235.0,2157
JPM,2018-06-30,2382911204.0,2121
JPM,2018-09-30,2362962007.0,2169
JPM,2018-12-31,2323340017.0,2274
JPM,2019-03-31,2386923880.0,2328
JPM,2019-06-30,1959822077.0,2326
JPM,2019-09-30,2211716321.0,2324
JPM,2019-12-31,2050024399.0,2578
JPM,2020-03-31,2137107409.0,2513
JPM,2020-06-30,2088686788.0,2581
JPM,2020-09-30,1518690752.0,2316
JPM,2020-12-31,1657047669.0,2379
JPM,2021-03-31,1598405897.0,2554
JPM,2021-06-30,1341122215.0,2619
JPM,2021-09-30,1189651984.0,2484
JPM,2021-12-31,1975669768.0,3061
JPM,2022-03-31,1281772527.0,2756
JPM,2022-06-30,1316449643.0,2714
JPM,2022-09-30,1793714812.0,3029
JPM,2022-12-31,2018345726.0,3200
JPM,2023-03-31,2020689064.0,3279
JPM,2023-06-30,1921963587.0,3299
JPM,2023-09-30,1899775825.0,3342
JPM,2024-03-31,2009664684.0,3795
JPM,2024-06-30,2032219056.0,3845
JPM,2024-09-30,1966372496.0,3903
JPM,2024-12-31,2025506748.0,4271
JPM,2025-03-31,1940310714.0,4363
JPM,2025-06-30,1932393110.0,4441
JPM,2025-09-30,1931573527.0,4447
JPM,2025-12-31,1616055933.0,4357
JPM,2026-03-31,1604039057.0,4844
KMI,2013-06-30,484061530.0,515
KMI,2013-09-30,509668046.0,542
KMI,2013-12-31,506308115.0,572
KMI,2014-03-31,487709691.0,602
KMI,2014-06-30,461017140.0,609
KMI,2014-09-30,544698011.0,692
KMI,2014-12-31,918189718.0,898
KMI,2015-03-31,1158869805.0,1064
KMI,2015-06-30,1166340304.0,1062
KMI,2015-09-30,816516254.0,890
KMI,2015-12-31,826365592.0,737
KMI,2016-03-31,853485239.0,766
KMI,2016-06-30,857009507.0,731
KMI,2016-09-30,1173071321.0,876
KMI,2016-12-31,1210885477.0,902
KMI,2017-03-31,1267013439.0,915
KMI,2017-06-30,1284579485.0,868
KMI,2017-09-30,1338579423.0,854
KMI,2017-12-31,1338346994.0,884
KMI,2018-03-31,1340632559.0,929
KMI,2018-06-30,1309314517.0,890
KMI,2018-09-30,1299839159.0,946
KMI,2018-12-31,1367622608.0,957
KMI,2019-03-31,1401232499.0,991
KMI,2019-06-30,1218886200.0,989
KMI,2019-09-30,1375258841.0,989
KMI,2019-12-31,1358602950.0,1045
KMI,2020-03-31,1359842885.0,1020
KMI,2020-06-30,1339421173.0,1004
KMI,2020-09-30,938188627.0,861
KMI,2020-12-31,925146274.0,822
KMI,2021-03-31,954446735.0,873
KMI,2021-06-30,887835423.0,924
KMI,2021-09-30,792699651.0,878
KMI,2021-12-31,1262035223.0,1101
KMI,2022-03-31,826482714.0,992
KMI,2022-06-30,893802359.0,1014
KMI,2022-09-30,1181525160.0,1148
KMI,2022-12-31,1348429909.0,1184
KMI,2023-03-31,1337986856.0,1175
KMI,2023-06-30,1330186060.0,1164
KMI,2023-09-30,1311877592.0,1200
KMI,2024-03-31,1386226443.0,1268
KMI,2024-06-30,1423346763.0,1295
KMI,2024-09-30,1390929080.0,1306
KMI,2024-12-31,1451909370.0,1483
KMI,2025-03-31,1400610098.0,1543
KMI,2025-06-30,1420123720.0,1570
KMI,2025-09-30,1427387613.0,1569
KMI,2025-12-31,1179875265.0,1430
KMI,2026-03-31,1195585203.0,1748
KO,2013-06-30,2117918097.0,1282
KO,2013-09-30,2562945582.0,1337
KO,2013-12-31,2542773807.0,1458
KO,2014-03-31,2513241448.0,1460
KO,2014-06-30,2544644212.0,1449
KO,2014-09-30,2609864524.0,1467
KO,2014-12-31,1908377300.0,1355
KO,2015-03-31,2645967083.0,1548
KO,2015-06-30,2646144459.0,1531
KO,2015-09-30,1597823543.0,1354
KO,2015-12-31,1867418877.0,1348
KO,2016-03-31,1758875575.0,1398
KO,2016-06-30,1765847789.0,1389
KO,2016-09-30,2653240045.0,1525
KO,2016-12-31,2489812953.0,1559
KO,2017-03-31,2696942324.0,1641
KO,2017-06-30,2719701224.0,1633
KO,2017-09-30,2751652079.0,1650
KO,2017-12-31,2772909159.0,1770
KO,2018-03-31,2766556649.0,1795
KO,2018-06-30,2760584286.0,1777
KO,2018-09-30,2764958252.0,1796
KO,2018-12-31,2837172226.0,1915
KO,2019-03-31,2843957994.0,1960
KO,2019-06-30,2524035796.0,1931
KO,2019-09-30,2867433148.0,1971
KO,2019-12-31,2729861178.0,2143
KO,2020-03-31,2870930357.0,2107
KO,2020-06-30,2808276107.0,2119
KO,2020-09-30,1719147210.0,1964
KO,2020-12-31,1842932097.0,1948
KO,2021-03-31,1723143831.0,2048
KO,2021-06-30,1656148761.0,2095
KO,2021-09-30,1490103330.0,1956
KO,2021-12-31,2873633114.0,2397
KO,2022-03-31,1743243553.0,2232
KO,2022-06-30,1708605075.0,2262
KO,2022-09-30,2724102758.0,2495
KO,2022-12-31,2943974496.0,2614
KO,2023-03-31,2943411445.0,2667
KO,2023-06-30,2880970904.0,2641
KO,2023-09-30,2833694048.0,2602
KO,2024-03-31,2976548613.0,2797
KO,2024-06-30,3047008055.0,2841
KO,2024-09-30,3032369374.0,2948
KO,2024-12-31,3084980982.0,3045
KO,2025-03-31,3038104183.0,3200
KO,2025-06-30,3041766076.0,3200
KO,2025-09-30,3076672822.0,3121
KO,2025-12-31,2254153512.0,2987
KO,2026-03-31,2726825836.0,3447
LLY,2013-06-30,767196202.0,837
LLY,2013-09-30,782434191.0,888
LLY,2013-12-31,798791393.0,924
LLY,2014-03-31,807953686.0,946
LLY,2014-06-30,806803045.0,939
LLY,2014-09-30,815304006.0,965
LLY,2014-12-31,754494726.0,917
LLY,2015-03-31,821831434.0,1047
LLY,2015-06-30,822268702.0,1059
LLY,2015-09-30,636441716.0,947
LLY,2015-12-31,652477111.0,962
LLY,2016-03-31,687240293.0,925
LLY,2016-06-30,649606988.0,944
LLY,2016-09-30,796364018.0,1052
LLY,2016-12-31,802202324.0,1080
LLY,2017-03-31,817980248.0,1155
LLY,2017-06-30,823397852.0,1138
LLY,2017-09-30,830821472.0,1138
LLY,2017-12-31,837371981.0,1235
LLY,2018-03-31,818090959.0,1226
LLY,2018-06-30,815188481.0,1256
LLY,2018-09-30,805492968.0,1320
LLY,2018-12-31,806838303.0,1432
LLY,2019-03-31,769565407.0,1509
LLY,2019-06-30,644717993.0,1390
LLY,2019-09-30,725600267.0,1418
LLY,2019-12-31,692463503.0,1545
LLY,2020-03-31,734940582.0,1586
LLY,2020-06-30,726370226.0,1653
LLY,2020-09-30,550308413.0,1509
LLY,2020-12-31,648265514.0,1488
LLY,2021-03-31,608675855.0,1612
LLY,2021-06-30,575074812.0,1679
LLY,2021-09-30,519465558.0,1594
LLY,2021-12-31,766773714.0,2033
LLY,2022-03-31,565900790.0,1908
LLY,2022-06-30,557485520.0,1993
LLY,2022-09-30,735159416.0,2269
LLY,2022-12-31,781369397.0,2430
LLY,2023-03-31,820644945.0,2430
LLY,2023-06-30,753454150.0,2577
LLY,2023-09-30,751048108.0,2729
LLY,2024-03-31,765616192.0,3243
LLY,2024-06-30,775486203.0,3349
LLY,2024-09-30,772567986.0,3434
LLY,2024-12-31,776561573.0,3646
LLY,2025-03-31,812492577.0,3737
LLY,2025-06-30,773934113.0,3730
LLY,2025-09-30,758216528.0,3711
LLY,2025-12-31,657720084.0,3788
LLY,2026-03-31,675253745.0,4235
LMT,2013-06-30,270564559.0,633
LMT,2013-09-30,276326509.0,708
LMT,2013-12-31,281215279.0,780
LMT,2014-03-31,268285855.0,838
LMT,2014-06-30,265567006.0,846
LMT,2014-09-30,265119855.0,861
LMT,2014-12-31,239592375.0,804
LMT,2015-03-31,260274705.0,930
LMT,2015-06-30,252080711.0,932
LMT,2015-09-30,129298287.0,846
LMT,2015-12-31,171545181.0,844
LMT,2016-03-31,186890246.0,905
LMT,2016-06-30,168625188.0,916
LMT,2016-09-30,228297014.0,1001
LMT,2016-12-31,191809375.0,1087
LMT,2017-03-31,228824193.0,1136
LMT,2017-06-30,224032514.0,1137
LMT,2017-09-30,223446411.0,1185
LMT,2017-12-31,223633504.0,1307
LMT,2018-03-31,220484289.0,1356
LMT,2018-06-30,219463485.0,1324
LMT,2018-09-30,218688954.0,1348
LMT,2018-12-31,219042244.0,1375
LMT,2019-03-31,220082287.0,1449
LMT,2019-06-30,197874297.0,1499
LMT,2019-09-30,219169794.0,1582
LMT,2019-12-31,197473473.0,1691
LMT,2020-03-31,216612238.0,1649
LMT,2020-06-30,215388527.0,1711
LMT,2020-09-30,163121051.0,1581
LMT,2020-12-31,143815606.0,1541
LMT,2021-03-31,128537455.0,1604
LMT,2021-06-30,103641640.0,1655
LMT,2021-09-30,91703123.0,1505
LMT,2021-12-31,195718030.0,1808
LMT,2022-03-31,106867782.0,1763
LMT,2022-06-30,101288087.0,1765
LMT,2022-09-30,153991443.0,1938
LMT,2022-12-31,193540029.0,2103
LMT,2023-03-31,189363595.0,2119
LMT,2023-06-30,180687890.0,2099
LMT,2023-09-30,175127318.0,2081
LMT,2024-03-31,174890736.0,2277
LMT,2024-06-30,172623351.0,2294
LMT,2024-09-30,173544009.0,2453
LMT,2024-12-31,175305474.0,2521
LMT,2025-03-31,172457723.0,2433
LMT,2025-06-30,167316293.0,2488
LMT,2025-09-30,169011119.0,2477
LMT,2025-12-31,141850613.0,2330
LMT,2026-03-31,148385989.0,2818
LOW,2013-06-30,765807445.0,764
LOW,2013-09-30,814971728.0,852
LOW,2013-12-31,766999360.0,901
LOW,2014-03-31,751878258.0,888
LOW,2014-06-30,749039942.0,880
LOW,2014-09-30,727717326.0,889
LOW,2014-12-31,633923383.0,852
LOW,2015-03-31,698355807.0,1022
LOW,2015-06-30,685048265.0,1024
LOW,2015-09-30,506970756.0,890
LOW,2015-12-31,474708105.0,907
LOW,2016-03-31,513608842.0,943
LOW,2016-06-30,461769836.0,951
LOW,2016-09-30,600548987.0,1077
LOW,2016-12-31,594049768.0,1106
LOW,2017-03-31,600406233.0,1209
LOW,2017-06-30,609708734.0,1166
LOW,2017-09-30,597378597.0,1183
LOW,2017-12-31,589339760.0,1308
LOW,2018-03-31,598230383.0,1344
LOW,2018-06-30,586480713.0,1360
LOW,2018-09-30,578290282.0,1405
LOW,2018-12-31,598202283.0,1384
LOW,2019-03-31,599395365.0,1466
LOW,2019-06-30,516259172.0,1433
LOW,2019-09-30,566013450.0,1488
LOW,2019-12-31,553568624.0,1623
LOW,2020-03-31,557983040.0,1508
LOW,2020-06-30,556620709.0,1705
LOW,2020-09-30,400203473.0,1618
LOW,2020-12-31,403763788.0,1591
LOW,2021-03-31,389150055.0,1701
LOW,2021-06-30,361053740.0,1754
LOW,2021-09-30,305447945.0,1674
LOW,2021-12-31,473837531.0,2112
LOW,2022-03-31,333190173.0,1859
LOW,2022-06-30,330791704.0,1757
LOW,2022-09-30,413771854.0,1971
LOW,2022-12-31,436356409.0,2073
LOW,2023-03-31,426086111.0,2124
LOW,2023-06-30,397943978.0,2142
LOW,2023-09-30,405502193.0,2108
LOW,2024-03-31,415631664.0,2354
LOW,2024-06-30,421647985.0,2308
LOW,2024-09-30,413683147.0,2393
LOW,2024-12-31,421696833.0,2533
LOW,2025-03-31,412847707.0,2511
LOW,2025-06-30,417054877.0,2471
LOW,2025-09-30,424648326.0,2519
LOW,2025-12-31,345282558.0,2333
LOW,2026-03-31,366813608.0,2603
MA,2013-06-30,85191164.0,709
MA,2013-09-30,87769088.0,776
MA,2013-12-31,85759727.0,840
MA,2014-03-31,817001160.0,866
MA,2014-06-30,800861234.0,854
MA,2014-09-30,812385911.0,859
MA,2014-12-31,633278124.0,800
MA,2015-03-31,827196788.0,987
MA,2015-06-30,811755512.0,988
MA,2015-09-30,654404214.0,883
MA,2015-12-31,623310051.0,900
MA,2016-03-31,595860419.0,919
MA,2016-06-30,634750721.0,922
MA,2016-09-30,749196249.0,1063
MA,2016-12-31,757977123.0,1150
MA,2017-03-31,764569250.0,1179
MA,2017-06-30,775219409.0,1194
MA,2017-09-30,771036198.0,1247
MA,2017-12-31,763906022.0,1382
MA,2018-03-31,769097334.0,1448
MA,2018-06-30,760162778.0,1477
MA,2018-09-30,749764691.0,1552
MA,2018-12-31,798516430.0,1586
MA,2019-03-31,753668720.0,1707
MA,2019-06-30,609312954.0,1719
MA,2019-09-30,733370854.0,1784
MA,2019-12-31,683149743.0,1943
MA,2020-03-31,732219613.0,1953
MA,2020-06-30,732779294.0,2052
MA,2020-09-30,520528743.0,1823
MA,2020-12-31,526740518.0,1814
MA,2021-03-31,512912310.0,1911
MA,2021-06-30,472648339.0,1948
MA,2021-09-30,421213641.0,1812
MA,2021-12-31,705909858.0,2293
MA,2022-03-31,478122215.0,2010
MA,2022-06-30,464100264.0,1999
MA,2022-09-30,661825766.0,2277
MA,2022-12-31,707716178.0,2410
MA,2023-03-31,762685738.0,2490
MA,2023-06-30,687152957.0,2491
MA,2023-09-30,673026000.0,2538
MA,2024-03-31,695510214.0,2869
MA,2024-06-30,707232291.0,2883
MA,2024-09-30,695396674.0,2911
MA,2024-12-31,794495896.0,3155
MA,2025-03-31,771740092.0,3265
MA,2025-06-30,785944200.0,3322
MA,2025-09-30,773485742.0,3282
MA,2025-12-31,636453489.0,3119
MA,2026-03-31,675005462.0,3468
MCD,2013-06-30,594108455.0,1191
MCD,2013-09-30,615493405.0,1257
MCD,2013-12-31,603704446.0,1367
MCD,2014-03-31,610981224.0,1374
MCD,2014-06-30,603279626.0,1356
MCD,2014-09-30,612303342.0,1377
MCD,2014-12-31,541009815.0,1259
MCD,2015-03-31,632443137.0,1449
MCD,2015-06-30,627767330.0,1393
MCD,2015-09-30,458655089.0,1240
MCD,2015-12-31,463014385.0,1242
MCD,2016-03-31,458084741.0,1290
MCD,2016-06-30,444780372.0,1260
MCD,2016-09-30,526247350.0,1357
MCD,2016-12-31,499786469.0,1433
MCD,2017-03-31,534510503.0,1525
MCD,2017-06-30,543622432.0,1542
MCD,2017-09-30,529965121.0,1586
MCD,2017-12-31,533750169.0,1688
MCD,2018-03-31,522173479.0,1718
MCD,2018-06-30,526367929.0,1708
MCD,2018-09-30,511126191.0,1703
MCD,2018-12-31,511605247.0,1838
MCD,2019-03-31,515806268.0,1922
MCD,2019-06-30,423878923.0,1910
MCD,2019-09-30,500946707.0,1942
MCD,2019-12-31,474508946.0,2094
MCD,2020-03-31,491527415.0,2041
MCD,2020-06-30,487500807.0,2072
MCD,2020-09-30,326037292.0,1941
MCD,2020-12-31,400904404.0,1953
MCD,2021-03-31,341532265.0,2062
MCD,2021-06-30,322063325.0,2110
MCD,2021-09-30,291336453.0,1987
MCD,2021-12-31,483014908.0,2449
MCD,2022-03-31,323864292.0,2230
MCD,2022-06-30,325085254.0,2235
MCD,2022-09-30,441513660.0,2459
MCD,2022-12-31,487944709.0,2647
MCD,2023-03-31,486316028.0,2736
MCD,2023-06-30,471591629.0,2749
MCD,2023-09-30,466126409.0,2750
MCD,2024-03-31,495541789.0,2970
MCD,2024-06-30,501217386.0,2896
MCD,2024-09-30,495712258.0,2972
MCD,2024-12-31,517072466.0,3151
MCD,2025-03-31,512526654.0,3239
MCD,2025-06-30,512043523.0,3249
MCD,2025-09-30,505884004.0,3240
MCD,2025-12-31,421294954.0,3076
MCD,2026-03-31,435700233.0,3462
META,2013-06-30,829229624.0,542
META,2013-09-30,1068974487.0,737
META,2013-12-31,1245579630.0,841
META,2014-03-31,1255764882.0,888
META,2014-06-30,1284205240.0,919
META,2014-09-30,1362359368.0,977
META,2014-12-31,1094627776.0,872
META,2015-03-31,1451436984.0,1128
META,2015-06-30,1489006578.0,1181
META,2015-09-30,1213943428.0,1007
META,2015-12-31,1151847733.0,1073
META,2016-03-31,1086310835.0,1172
META,2016-06-30,1249835512.0,1203
META,2016-09-30,1569890270.0,1440
META,2016-12-31,1551464601.0,1521
META,2017-03-31,1640090001.0,1674
META,2017-06-30,1630562692.0,1705
META,2017-09-30,1648598766.0,1767
META,2017-12-31,1658315274.0,1952
META,2018-03-31,1699367137.0,1985
META,2018-06-30,1726064489.0,2039
META,2018-09-30,1659716471.0,2011
META,2018-12-31,1688199017.0,2027
META,2019-03-31,1744249919.0,2137
META,2019-06-30,1463489778.0,2165
META,2019-09-30,1791558388.0,2166
META,2019-12-31,1619732734.0,2400
META,2020-03-31,1831105916.0,2404
META,2020-06-30,1842486163.0,2523
META,2020-09-30,1283912357.0,2255
META,2020-12-31,1363871372.0,2287
META,2021-03-31,1297201474.0,2427
META,2021-06-30,1163787443.0,2500
META,2021-09-30,972361428.0,2384
META,2021-12-31,1705414417.0,3013
META,2022-03-31,1062667429.0,2514
META,2022-06-30,1027582160.0,2344
META,2022-09-30,1483377495.0,2602
META,2022-12-31,1592693795.0,2484
META,2023-03-31,1575785815.0,2810
META,2023-06-30,1573907629.0,3009
META,2023-09-30,1582431503.0,3128
META,2024-03-31,1628351778.0,3731
META,2024-06-30,1654267918.0,3803
META,2024-09-30,1626870238.0,3910
META,2024-12-31,1671980056.0,4278
META,2025-03-31,1616323800.0,4416
META,2025-06-30,1634116261.0,4548
META,2025-09-30,1622379896.0,4609
META,2025-12-31,1244954320.0,4268
META,2026-03-31,1396672653.0,4878
MRK,2013-06-30,2046285346.0,1103
MRK,2013-09-30,2065722283.0,1194
MRK,2013-12-31,2055541698.0,1267
